"",DRUG_ID,COSMIC_ID,LN_IC50,MAX_CONC_MICROMOLAR,Cell_Line,Drug_Name,Synonyms
"752",1009,905985,4.0871368,10,SF295,TRETINOIN,"ATRA, Vesanoid, Renova, Atralin, Tretin-X, Avita"
"753",1009,905984,3.05436726,10,SF539,TRETINOIN,"ATRA, Vesanoid, Renova, Atralin, Tretin-X, Avita"
"754",1009,905955,4.21227042,10,SKMEL2,TRETINOIN,"ATRA, Vesanoid, Renova, Atralin, Tretin-X, Avita"
"755",,,,,SKMEL28,TRETINOIN,
"756",1009,905956,5.22173134,10,SKMEL5,TRETINOIN,"ATRA, Vesanoid, Renova, Atralin, Tretin-X, Avita"
"757",1009,905959,4.7839824,10,SKOV3,TRETINOIN,"ATRA, Vesanoid, Renova, Atralin, Tretin-X, Avita"
"758",,,,,SN12C,TRETINOIN,
"759",,,,,SNB19,TRETINOIN,
"760",1009,905982,5.05891392,10,SNB75,TRETINOIN,"ATRA, Vesanoid, Renova, Atralin, Tretin-X, Avita"
"761",1009,905965,4.33440296,10,SR,TRETINOIN,"ATRA, Vesanoid, Renova, Atralin, Tretin-X, Avita"
"762",1009,905962,4.5026342,10,SW620,TRETINOIN,"ATRA, Vesanoid, Renova, Atralin, Tretin-X, Avita"
"763",1009,905945,4.67825039,10,T47D,TRETINOIN,"ATRA, Vesanoid, Renova, Atralin, Tretin-X, Avita"
"764",1009,905980,5.22670868,10,TK10,TRETINOIN,"ATRA, Vesanoid, Renova, Atralin, Tretin-X, Avita"
"765",1009,905983,4.49480059,10,U251,TRETINOIN,"ATRA, Vesanoid, Renova, Atralin, Tretin-X, Avita"
"766",1009,905977,3.98844363,10,UACC257,TRETINOIN,"ATRA, Vesanoid, Renova, Atralin, Tretin-X, Avita"
"767",1009,905976,4.89669018,10,UACC62,TRETINOIN,"ATRA, Vesanoid, Renova, Atralin, Tretin-X, Avita"
"768",,,,,7860,AXITINIB,
"769",1021,905948,2.99832005,2,A498,AXITINIB,"AG-13736, Inlyta"
"770",1021,905949,1.07851767,2,A549,AXITINIB,"AG-13736, Inlyta"
"771",1021,905950,2.55227676,2,ACHN,AXITINIB,"AG-13736, Inlyta"
"772",1021,905951,2.96234646,2,BT549,AXITINIB,"AG-13736, Inlyta"
"773",1021,905963,2.93866436,2,CAKI1,AXITINIB,"AG-13736, Inlyta"
"774",1021,905952,-0.03494735,2,CCRFCEM,AXITINIB,"AG-13736, Inlyta"
"775",1021,905961,1.81539823,2,COLO205,AXITINIB,"AG-13736, Inlyta"
"776",1021,905935,0.83821925,2,DU145,AXITINIB,"AG-13736, Inlyta"
"777",1021,905970,5.27135003,2,EKVX,AXITINIB,"AG-13736, Inlyta"
"778",1021,905971,2.89765963,2,HCC2998,AXITINIB,"AG-13736, Inlyta"
"779",1021,905936,2.57447555,2,HCT116,AXITINIB,"AG-13736, Inlyta"
"780",1021,905937,2.06952068,2,HCT15,AXITINIB,"AG-13736, Inlyta"
"781",1021,905938,0.9901217,2,HL60,AXITINIB,"AG-13736, Inlyta"
"782",1021,905972,1.8454172,2,HOP62,AXITINIB,"AG-13736, Inlyta"
"783",1021,905973,2.88324417,2,HOP92,AXITINIB,"AG-13736, Inlyta"
"784",1021,905957,1.12684799,2,HS578T,AXITINIB,"AG-13736, Inlyta"
"785",1021,905939,2.77634722,2,HT29,AXITINIB,"AG-13736, Inlyta"
"786",1021,905968,3.33236245,2,IGROV1,AXITINIB,"AG-13736, Inlyta"
"787",1021,905940,-1.36485084,2,K562,AXITINIB,"AG-13736, Inlyta"
"788",1021,905989,1.96828952,2,KM12,AXITINIB,"AG-13736, Inlyta"
"789",,,,,LOXIMVI,AXITINIB,
"790",1021,905975,2.0443175,2,M14,AXITINIB,"AG-13736, Inlyta"
"791",,,,,MALME3M,AXITINIB,
"792",1021,905946,1.85064621,2,MCF7,AXITINIB,"AG-13736, Inlyta"
"793",1021,905960,2.23035974,2,MDAMB231,AXITINIB,"AG-13736, Inlyta"
"794",,,,,MDAMB435,AXITINIB,
"795",1021,908123,0.76613837,2,MDAMB468,AXITINIB,"AG-13736, Inlyta"
"796",1021,905958,0.42577681,2,MOLT4,AXITINIB,"AG-13736, Inlyta"
"797",,,,,NCIADRRES,AXITINIB,
"798",1021,905941,2.16904366,2,NCIH226,AXITINIB,"AG-13736, Inlyta"
"799",1021,905942,1.24177795,2,NCIH23,AXITINIB,"AG-13736, Inlyta"
"800",1021,905967,2.83964266,2,NCIH322M,AXITINIB,"AG-13736, Inlyta"
"801",1021,905943,1.17731002,2,NCIH460,AXITINIB,"AG-13736, Inlyta"
"802",,,,,NCIH522,AXITINIB,
"803",,,,,OVCAR3,AXITINIB,
"804",1021,905990,1.86653558,2,OVCAR4,AXITINIB,"AG-13736, Inlyta"
"805",1021,905969,2.44767318,2,OVCAR5,AXITINIB,"AG-13736, Inlyta"
"806",1021,905991,2.49560429,2,OVCAR8,AXITINIB,"AG-13736, Inlyta"
"807",,,,,PC3,AXITINIB,
"808",1021,905964,1.01179959,2,RPMI8226,AXITINIB,"AG-13736, Inlyta"
"809",1021,905978,1.53807656,2,RXF393,AXITINIB,"AG-13736, Inlyta"
"810",1021,905986,0.61019698,2,SF268,AXITINIB,"AG-13736, Inlyta"
"811",1021,905985,1.29840786,2,SF295,AXITINIB,"AG-13736, Inlyta"
"812",1021,905984,0.84326401,2,SF539,AXITINIB,"AG-13736, Inlyta"
"813",1021,905955,1.34663098,2,SKMEL2,AXITINIB,"AG-13736, Inlyta"
"814",,,,,SKMEL28,AXITINIB,
"815",1021,905956,1.69175215,2,SKMEL5,AXITINIB,"AG-13736, Inlyta"
"816",1021,905959,3.48037198,2,SKOV3,AXITINIB,"AG-13736, Inlyta"
"817",,,,,SN12C,AXITINIB,
"818",,,,,SNB19,AXITINIB,
"819",1021,905982,2.96194428,2,SNB75,AXITINIB,"AG-13736, Inlyta"
"820",1021,905965,0.56831217,2,SR,AXITINIB,"AG-13736, Inlyta"
"821",1021,905962,1.41388795,2,SW620,AXITINIB,"AG-13736, Inlyta"
"822",1021,905945,4.33642927,2,T47D,AXITINIB,"AG-13736, Inlyta"
"823",1021,905980,3.74194446,2,TK10,AXITINIB,"AG-13736, Inlyta"
"824",1021,905983,2.18452412,2,U251,AXITINIB,"AG-13736, Inlyta"
"825",1021,905977,3.69725923,2,UACC257,AXITINIB,"AG-13736, Inlyta"
"826",1021,905976,3.25451195,2,UACC62,AXITINIB,"AG-13736, Inlyta"
"827",,,,,7860,RAPAMYCIN,
"828",3,905948,1.38625834,0.1,A498,RAPAMYCIN,"AY-22989, Sirolimus, WY-090217, Torisel, Rapamune"
"829",,,,,A549,RAPAMYCIN,
"830",,,,,ACHN,RAPAMYCIN,
"831",,,,,BT549,RAPAMYCIN,
"832",,,,,CAKI1,RAPAMYCIN,
"833",3,905952,-5.22993772,0.1,CCRFCEM,RAPAMYCIN,"AY-22989, Sirolimus, WY-090217, Torisel, Rapamune"
"834",,,,,COLO205,RAPAMYCIN,
"835",,,,,DU145,RAPAMYCIN,
"836",3,905970,-2.79984585,0.1,EKVX,RAPAMYCIN,"AY-22989, Sirolimus, WY-090217, Torisel, Rapamune"
"837",,,,,HCC2998,RAPAMYCIN,
"838",,,,,HCT116,RAPAMYCIN,
"839",,,,,HCT15,RAPAMYCIN,
"840",3,905938,-1.91906967,0.1,HL60,RAPAMYCIN,"AY-22989, Sirolimus, WY-090217, Torisel, Rapamune"
"841",,,,,HOP62,RAPAMYCIN,
"842",,,,,HOP92,RAPAMYCIN,
"843",,,,,HS578T,RAPAMYCIN,
"844",,,,,HT29,RAPAMYCIN,
"845",,,,,IGROV1,RAPAMYCIN,
"846",3,905940,-1.33715287,0.1,K562,RAPAMYCIN,"AY-22989, Sirolimus, WY-090217, Torisel, Rapamune"
"847",3,905989,-0.56282178,0.1,KM12,RAPAMYCIN,"AY-22989, Sirolimus, WY-090217, Torisel, Rapamune"
"848",3,905974,-1.3100448,0.1,LOXIMVI,RAPAMYCIN,"AY-22989, Sirolimus, WY-090217, Torisel, Rapamune"
"849",,,,,M14,RAPAMYCIN,
"850",,,,,MALME3M,RAPAMYCIN,
"851",,,,,MCF7,RAPAMYCIN,
"852",,,,,MDAMB231,RAPAMYCIN,
"853",,,,,MDAMB435,RAPAMYCIN,
"854",,,,,MDAMB468,RAPAMYCIN,
"855",3,905958,-2.85607006,0.1,MOLT4,RAPAMYCIN,"AY-22989, Sirolimus, WY-090217, Torisel, Rapamune"
"856",,,,,NCIADRRES,RAPAMYCIN,
"857",3,905941,0.17959797,0.1,NCIH226,RAPAMYCIN,"AY-22989, Sirolimus, WY-090217, Torisel, Rapamune"
"858",3,905942,0.23714749,0.1,NCIH23,RAPAMYCIN,"AY-22989, Sirolimus, WY-090217, Torisel, Rapamune"
"859",3,905967,-1.57792649,0.1,NCIH322M,RAPAMYCIN,"AY-22989, Sirolimus, WY-090217, Torisel, Rapamune"
"860",,,,,NCIH460,RAPAMYCIN,
"861",,,,,NCIH522,RAPAMYCIN,
"862",,,,,OVCAR3,RAPAMYCIN,
"863",3,905990,-3.74499155,0.1,OVCAR4,RAPAMYCIN,"AY-22989, Sirolimus, WY-090217, Torisel, Rapamune"
"864",,,,,OVCAR5,RAPAMYCIN,
"865",,,,,OVCAR8,RAPAMYCIN,
"866",,,,,PC3,RAPAMYCIN,
"867",3,905964,-6.31111661,0.1,RPMI8226,RAPAMYCIN,"AY-22989, Sirolimus, WY-090217, Torisel, Rapamune"
"868",,,,,RXF393,RAPAMYCIN,
"869",3,905986,-1.87314137,0.1,SF268,RAPAMYCIN,"AY-22989, Sirolimus, WY-090217, Torisel, Rapamune"
"870",,,,,SF295,RAPAMYCIN,
"871",3,905984,-7.7125271,0.1,SF539,RAPAMYCIN,"AY-22989, Sirolimus, WY-090217, Torisel, Rapamune"
"872",3,905955,-0.78782971,0.1,SKMEL2,RAPAMYCIN,"AY-22989, Sirolimus, WY-090217, Torisel, Rapamune"
"873",,,,,SKMEL28,RAPAMYCIN,
"874",,,,,SKMEL5,RAPAMYCIN,
"875",,,,,SKOV3,RAPAMYCIN,
"876",,,,,SN12C,RAPAMYCIN,
"877",,,,,SNB19,RAPAMYCIN,
"878",,,,,SNB75,RAPAMYCIN,
"879",3,905965,-4.79444732,0.1,SR,RAPAMYCIN,"AY-22989, Sirolimus, WY-090217, Torisel, Rapamune"
"880",,,,,SW620,RAPAMYCIN,
"881",,,,,T47D,RAPAMYCIN,
"882",3,905980,-2.31451664,0.1,TK10,RAPAMYCIN,"AY-22989, Sirolimus, WY-090217, Torisel, Rapamune"
"883",,,,,U251,RAPAMYCIN,
"884",3,905977,0.19993741,0.1,UACC257,RAPAMYCIN,"AY-22989, Sirolimus, WY-090217, Torisel, Rapamune"
"885",,,,,UACC62,RAPAMYCIN,
"886",1495,905947,3.07888655,10,7860,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"887",1017,905948,4.53041188,5,A498,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"888",1495,905948,3.85336017,10,A498,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"889",1017,905949,2.58133386,5,A549,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"890",1495,905949,2.45390513,10,A549,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"891",1017,905950,3.39689875,5,ACHN,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"892",1495,905950,3.58958414,10,ACHN,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"893",1017,905951,4.86036573,5,BT549,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"894",1495,905951,3.49463743,10,BT549,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"895",1017,905963,2.56478957,5,CAKI1,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"896",1495,905963,3.87607003,10,CAKI1,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"897",1017,905952,1.78520069,5,CCRFCEM,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"898",1495,905952,2.94875295,10,CCRFCEM,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"899",1017,905961,3.05445079,5,COLO205,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"900",1495,905961,4.3566099,10,COLO205,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"901",1017,905935,4.19834718,5,DU145,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"902",1495,905935,2.88347598,10,DU145,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"903",1017,905970,5.13057066,5,EKVX,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"904",1495,905970,6.76984882,10,EKVX,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"905",1017,905971,3.63279924,5,HCC2998,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"906",1017,905936,2.39267408,5,HCT116,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"907",1495,905936,2.57572683,10,HCT116,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"908",1017,905937,4.31325283,5,HCT15,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"909",1495,905937,4.48015939,10,HCT15,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"910",1017,905938,3.53700981,5,HL60,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"911",1495,905938,3.92388408,10,HL60,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"912",1017,905972,2.41149099,5,HOP62,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"913",1495,905972,2.31470418,10,HOP62,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"914",1017,905973,4.4953659,5,HOP92,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"915",1495,905973,3.6593377,10,HOP92,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"916",1017,905957,3.84057902,5,HS578T,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"917",1495,905957,4.12129369,10,HS578T,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"918",1017,905939,4.21313964,5,HT29,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"919",1495,905939,4.64751834,10,HT29,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"920",1017,905968,4.84176997,5,IGROV1,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"921",1495,905968,3.3843011,10,IGROV1,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"922",1017,905940,3.73910718,5,K562,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"923",1495,905940,4.24816677,10,K562,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"924",1017,905989,4.41784224,5,KM12,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"925",1495,905989,4.9279158,10,KM12,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"926",1495,905974,1.29224035,10,LOXIMVI,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"927",1017,905975,4.39462129,5,M14,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"928",1495,905975,3.02974972,10,M14,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"929",,,,,MALME3M,OLAPARIB,
"930",1017,905946,3.19392614,5,MCF7,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"931",1495,905946,3.25223912,10,MCF7,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"932",1017,905960,3.34290032,5,MDAMB231,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"933",1495,905960,2.80732495,10,MDAMB231,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"934",,,,,MDAMB435,OLAPARIB,
"935",1017,908123,3.53951817,5,MDAMB468,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"936",1495,908123,2.35676426,10,MDAMB468,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"937",1017,905958,1.7793651,5,MOLT4,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"938",1495,905958,2.1844401,10,MOLT4,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"939",,,,,NCIADRRES,OLAPARIB,
"940",1017,905941,3.88225694,5,NCIH226,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"941",1495,905941,4.07587885,10,NCIH226,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"942",1017,905942,2.65008681,5,NCIH23,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"943",1495,905942,2.71217602,10,NCIH23,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"944",1017,905967,4.8739879,5,NCIH322M,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"945",1495,905967,5.67678751,10,NCIH322M,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"946",1017,905943,2.06669883,5,NCIH460,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"947",1495,905943,2.75796824,10,NCIH460,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"948",1495,905944,4.53744955,10,NCIH522,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"949",1495,905933,3.40969217,10,OVCAR3,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"950",1017,905990,4.26586393,5,OVCAR4,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"951",1495,905990,4.12019433,10,OVCAR4,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"952",1017,905969,4.26875162,5,OVCAR5,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"953",1495,905969,2.36549895,10,OVCAR5,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"954",1017,905991,2.39523793,5,OVCAR8,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"955",1495,905991,2.37432263,10,OVCAR8,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"956",1495,905934,4.27923961,10,PC3,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"957",1017,905964,2.15243329,5,RPMI8226,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"958",1495,905964,3.63664449,10,RPMI8226,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"959",1017,905978,2.89662958,5,RXF393,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"960",1495,905978,3.95473967,10,RXF393,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"961",1017,905986,4.29324487,5,SF268,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"962",1495,905986,3.12700169,10,SF268,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"963",1017,905985,3.08080407,5,SF295,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"964",1495,905985,2.88246178,10,SF295,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"965",1017,905984,2.08610507,5,SF539,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"966",1495,905984,2.31867316,10,SF539,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"967",1017,905955,4.01375255,5,SKMEL2,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"968",1495,905955,3.44086601,10,SKMEL2,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"969",1495,905954,4.30716822,10,SKMEL28,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"970",1017,905956,3.20910293,5,SKMEL5,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"971",1495,905956,4.62959514,10,SKMEL5,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"972",1017,905959,4.75087137,5,SKOV3,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"973",1495,905959,3.01314087,10,SKOV3,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"974",1495,905979,3.13861288,10,SN12C,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"975",,,,,SNB19,OLAPARIB,
"976",1017,905982,5.08634904,5,SNB75,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"977",1495,905982,4.87244456,10,SNB75,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"978",1017,905965,2.442829,5,SR,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"979",1495,905965,3.1871421,10,SR,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"980",1017,905962,3.21505501,5,SW620,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"981",1495,905962,2.69242932,10,SW620,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"982",1017,905945,4.82459988,5,T47D,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"983",1495,905945,5.24022252,10,T47D,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"984",1017,905980,4.65800049,5,TK10,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"985",1495,905980,5.18437807,10,TK10,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"986",1017,905983,1.6091243,5,U251,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"987",1495,905983,2.08416112,10,U251,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"988",1017,905977,4.49748163,5,UACC257,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"989",1495,905977,3.49937542,10,UACC257,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"990",1017,905976,3.67293365,5,UACC62,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"991",1495,905976,3.45108648,10,UACC62,OLAPARIB,"AZD2281, KU0059436,  Lynparza"
"992",153,905947,-1.21291287,0.512,7860,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"993",153,905948,-1.62217642,0.512,A498,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"994",,,,,A549,MIDOSTAURIN,
"995",153,905950,-0.84814988,0.512,ACHN,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"996",,,,,BT549,MIDOSTAURIN,
"997",153,905963,-1.43045069,0.512,CAKI1,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"998",153,905952,-0.99970764,0.512,CCRFCEM,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"999",153,905961,-1.84950198,0.512,COLO205,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1000",153,905935,-1.10320921,0.512,DU145,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1001",153,905970,3.08436837,0.512,EKVX,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1002",153,905971,1.02522522,0.512,HCC2998,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1003",153,905936,-1.44191703,0.512,HCT116,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1004",153,905937,-0.99831805,0.512,HCT15,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1005",153,905938,-0.39032698,0.512,HL60,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1006",153,905972,-1.79120546,0.512,HOP62,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1007",153,905973,-0.63952307,0.512,HOP92,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1008",153,905957,0.53042701,0.512,HS578T,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1009",153,905939,-0.12678446,0.512,HT29,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1010",,,,,IGROV1,MIDOSTAURIN,
"1011",153,905940,0.7999756,0.512,K562,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1012",153,905989,-2.18342559,0.512,KM12,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1013",153,905974,0.15266761,0.512,LOXIMVI,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1014",153,905975,1.39035632,0.512,M14,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1015",,,,,MALME3M,MIDOSTAURIN,
"1016",153,905946,-0.89767461,0.512,MCF7,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1017",153,905960,-1.38863511,0.512,MDAMB231,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1018",,,,,MDAMB435,MIDOSTAURIN,
"1019",153,908123,-1.2432081,0.512,MDAMB468,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1020",153,905958,-1.01544337,0.512,MOLT4,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1021",,,,,NCIADRRES,MIDOSTAURIN,
"1022",153,905941,0.25271357,0.512,NCIH226,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1023",153,905942,1.87153239,0.512,NCIH23,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1024",153,905967,2.78111783,0.512,NCIH322M,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1025",153,905943,-0.8488306,0.512,NCIH460,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1026",153,905944,-0.01868117,0.512,NCIH522,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1027",153,905933,0.08894891,0.512,OVCAR3,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1028",153,905990,0.75451259,0.512,OVCAR4,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1029",153,905969,-0.63416179,0.512,OVCAR5,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1030",153,905991,-0.15462592,0.512,OVCAR8,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1031",153,905934,0.42587964,0.512,PC3,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1032",153,905964,1.01980398,0.512,RPMI8226,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1033",153,905978,-0.75141527,0.512,RXF393,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1034",153,905986,-1.16165392,0.512,SF268,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1035",153,905985,-1.283881,0.512,SF295,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1036",153,905984,0.3183954,0.512,SF539,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1037",153,905955,0.0079051,0.512,SKMEL2,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1038",153,905954,1.89353308,0.512,SKMEL28,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1039",,,,,SKMEL5,MIDOSTAURIN,
"1040",153,905959,0.12294811,0.512,SKOV3,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1041",153,905979,0.45633328,0.512,SN12C,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1042",,,,,SNB19,MIDOSTAURIN,
"1043",153,905982,-0.09067028,0.512,SNB75,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1044",153,905965,-0.93780059,0.512,SR,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1045",153,905962,-0.25364549,0.512,SW620,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1046",153,905945,1.48025304,0.512,T47D,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1047",153,905980,-1.04160755,0.512,TK10,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1048",153,905983,-0.83540934,0.512,U251,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
"1049",153,905977,1.06308195,0.512,UACC257,MIDOSTAURIN,"PKC412, benzoylstaurosporine, CGP-41251"
